image_path,gt_path
OFRD\train\image_data\1624042002199.png,OFRD\train\gt_image\1624042002199_fillcolor.png
OFRD\train\image_data\1623731228152.png,OFRD\train\gt_image\1623731228152_fillcolor.png
OFRD\train\image_data\1623731165481.png,OFRD\train\gt_image\1623731165481_fillcolor.png
OFRD\train\image_data\1623728571558.png,OFRD\train\gt_image\1623728571558_fillcolor.png
OFRD\train\image_data\1619778751978.png,OFRD\train\gt_image\1619778751978_fillcolor.png
OFRD\train\image_data\1623731165951.png,OFRD\train\gt_image\1623731165951_fillcolor.png
OFRD\train\image_data\1624045560262.png,OFRD\train\gt_image\1624045560262_fillcolor.png
OFRD\train\image_data\1623733084618.png,OFRD\train\gt_image\1623733084618_fillcolor.png
OFRD\train\image_data\1623170286292.png,OFRD\train\gt_image\1623170286292_fillcolor.png
OFRD\train\image_data\1623731163395.png,OFRD\train\gt_image\1623731163395_fillcolor.png
OFRD\train\image_data\1620330594828.png,OFRD\train\gt_image\1620330594828_fillcolor.png
OFRD\train\image_data\1620330626136.png,OFRD\train\gt_image\1620330626136_fillcolor.png
OFRD\train\image_data\1623733075921.png,OFRD\train\gt_image\1623733075921_fillcolor.png
OFRD\train\image_data\1620330631929.png,OFRD\train\gt_image\1620330631929_fillcolor.png
OFRD\train\image_data\1623433590989.png,OFRD\train\gt_image\1623433590989_fillcolor.png
OFRD\train\image_data\1623171132996.png,OFRD\train\gt_image\1623171132996_fillcolor.png
OFRD\train\image_data\1623724418495.png,OFRD\train\gt_image\1623724418495_fillcolor.png
OFRD\train\image_data\1620330591713.png,OFRD\train\gt_image\1620330591713_fillcolor.png
OFRD\train\image_data\1623728582264.png,OFRD\train\gt_image\1623728582264_fillcolor.png
OFRD\train\image_data\1623733092895.png,OFRD\train\gt_image\1623733092895_fillcolor.png
OFRD\train\image_data\1620330550725.png,OFRD\train\gt_image\1620330550725_fillcolor.png
OFRD\train\image_data\1620330564522.png,OFRD\train\gt_image\1620330564522_fillcolor.png
OFRD\train\image_data\1620330630904.png,OFRD\train\gt_image\1620330630904_fillcolor.png
OFRD\train\image_data\1620330550519.png,OFRD\train\gt_image\1620330550519_fillcolor.png
OFRD\train\image_data\1620330621545.png,OFRD\train\gt_image\1620330621545_fillcolor.png
OFRD\train\image_data\1620330563744.png,OFRD\train\gt_image\1620330563744_fillcolor.png
OFRD\train\image_data\1620497409333.png,OFRD\train\gt_image\1620497409333_fillcolor.png
OFRD\train\image_data\1623724409239.png,OFRD\train\gt_image\1623724409239_fillcolor.png
OFRD\train\image_data\1620373612285.png,OFRD\train\gt_image\1620373612285_fillcolor.png
OFRD\train\image_data\1620330602310.png,OFRD\train\gt_image\1620330602310_fillcolor.png
OFRD\train\image_data\1624045561062.png,OFRD\train\gt_image\1624045561062_fillcolor.png
OFRD\train\image_data\1623724453957.png,OFRD\train\gt_image\1623724453957_fillcolor.png
OFRD\train\image_data\1624045568863.png,OFRD\train\gt_image\1624045568863_fillcolor.png
OFRD\train\image_data\1620331063623.png,OFRD\train\gt_image\1620331063623_fillcolor.png
OFRD\train\image_data\1623728569557.png,OFRD\train\gt_image\1623728569557_fillcolor.png
OFRD\train\image_data\1623433528472.png,OFRD\train\gt_image\1623433528472_fillcolor.png
OFRD\train\image_data\1623728611013.png,OFRD\train\gt_image\1623728611013_fillcolor.png
OFRD\train\image_data\1619783801337.png,OFRD\train\gt_image\1619783801337_fillcolor.png
OFRD\train\image_data\1623433606110.png,OFRD\train\gt_image\1623433606110_fillcolor.png
OFRD\train\image_data\1623688535309.png,OFRD\train\gt_image\1623688535309_fillcolor.png
OFRD\train\image_data\1623728571361.png,OFRD\train\gt_image\1623728571361_fillcolor.png
OFRD\train\image_data\1623390597875.png,OFRD\train\gt_image\1623390597875_fillcolor.png
OFRD\train\image_data\1623724413648.png,OFRD\train\gt_image\1623724413648_fillcolor.png
OFRD\train\image_data\1619783813320.png,OFRD\train\gt_image\1619783813320_fillcolor.png
OFRD\train\image_data\1620497402110.png,OFRD\train\gt_image\1620497402110_fillcolor.png
OFRD\train\image_data\1623728557260.png,OFRD\train\gt_image\1623728557260_fillcolor.png
OFRD\train\image_data\1623731227686.png,OFRD\train\gt_image\1623731227686_fillcolor.png
OFRD\train\image_data\1623170283987.png,OFRD\train\gt_image\1623170283987_fillcolor.png
OFRD\train\image_data\1620330595936.png,OFRD\train\gt_image\1620330595936_fillcolor.png
OFRD\train\image_data\1620330591926.png,OFRD\train\gt_image\1620330591926_fillcolor.png
OFRD\train\image_data\1623171125001.png,OFRD\train\gt_image\1623171125001_fillcolor.png
OFRD\train\image_data\1623688537606.png,OFRD\train\gt_image\1623688537606_fillcolor.png
OFRD\train\image_data\1624045560863.png,OFRD\train\gt_image\1624045560863_fillcolor.png
OFRD\train\image_data\1620330551931.png,OFRD\train\gt_image\1620330551931_fillcolor.png
OFRD\train\image_data\1620331065524.png,OFRD\train\gt_image\1620331065524_fillcolor.png
OFRD\train\image_data\1623171122154.png,OFRD\train\gt_image\1623171122154_fillcolor.png
OFRD\train\image_data\1620330624436.png,OFRD\train\gt_image\1620330624436_fillcolor.png
OFRD\train\image_data\1623170291553.png,OFRD\train\gt_image\1623170291553_fillcolor.png
OFRD\train\image_data\1623171119595.png,OFRD\train\gt_image\1623171119595_fillcolor.png
OFRD\train\image_data\1623731222866.png,OFRD\train\gt_image\1623731222866_fillcolor.png
OFRD\train\image_data\1623728581463.png,OFRD\train\gt_image\1623728581463_fillcolor.png
OFRD\train\image_data\1623171129771.png,OFRD\train\gt_image\1623171129771_fillcolor.png
OFRD\train\image_data\1623390585263.png,OFRD\train\gt_image\1623390585263_fillcolor.png
OFRD\train\image_data\1620331070655.png,OFRD\train\gt_image\1620331070655_fillcolor.png
OFRD\train\image_data\1620330578624.png,OFRD\train\gt_image\1620330578624_fillcolor.png
OFRD\train\image_data\1623171133834.png,OFRD\train\gt_image\1623171133834_fillcolor.png
OFRD\train\image_data\1623688536204.png,OFRD\train\gt_image\1623688536204_fillcolor.png
OFRD\train\image_data\1623171131446.png,OFRD\train\gt_image\1623171131446_fillcolor.png
OFRD\train\image_data\1623728574362.png,OFRD\train\gt_image\1623728574362_fillcolor.png
OFRD\train\image_data\1623433525651.png,OFRD\train\gt_image\1623433525651_fillcolor.png
OFRD\train\image_data\1623433628041.png,OFRD\train\gt_image\1623433628041_fillcolor.png
OFRD\train\image_data\1620330566238.png,OFRD\train\gt_image\1620330566238_fillcolor.png
OFRD\train\image_data\1623724450260.png,OFRD\train\gt_image\1623724450260_fillcolor.png
OFRD\train\image_data\1620330563518.png,OFRD\train\gt_image\1620330563518_fillcolor.png
OFRD\train\image_data\1623728582465.png,OFRD\train\gt_image\1623728582465_fillcolor.png
OFRD\train\image_data\1623722239472.png,OFRD\train\gt_image\1623722239472_fillcolor.png
OFRD\train\image_data\1623433622952.png,OFRD\train\gt_image\1623433622952_fillcolor.png
OFRD\train\image_data\1623390584102.png,OFRD\train\gt_image\1623390584102_fillcolor.png
OFRD\train\image_data\1623170238486.png,OFRD\train\gt_image\1623170238486_fillcolor.png
OFRD\train\image_data\1623433618654.png,OFRD\train\gt_image\1623433618654_fillcolor.png
OFRD\train\image_data\1623170250790.png,OFRD\train\gt_image\1623170250790_fillcolor.png
OFRD\train\image_data\1623724455621.png,OFRD\train\gt_image\1623724455621_fillcolor.png
OFRD\train\image_data\1623728598066.png,OFRD\train\gt_image\1623728598066_fillcolor.png
OFRD\train\image_data\1623733075070.png,OFRD\train\gt_image\1623733075070_fillcolor.png
OFRD\train\image_data\1620330596630.png,OFRD\train\gt_image\1620330596630_fillcolor.png
OFRD\train\image_data\1623171130916.png,OFRD\train\gt_image\1623171130916_fillcolor.png
OFRD\train\image_data\1623688550701.png,OFRD\train\gt_image\1623688550701_fillcolor.png
OFRD\train\image_data\1624045562063.png,OFRD\train\gt_image\1624045562063_fillcolor.png
OFRD\train\image_data\1620331062632.png,OFRD\train\gt_image\1620331062632_fillcolor.png
OFRD\train\image_data\1623728573162.png,OFRD\train\gt_image\1623728573162_fillcolor.png
OFRD\train\image_data\1619783766537.png,OFRD\train\gt_image\1619783766537_fillcolor.png
OFRD\train\image_data\1623433622347.png,OFRD\train\gt_image\1623433622347_fillcolor.png
OFRD\train\image_data\1623728573361.png,OFRD\train\gt_image\1623728573361_fillcolor.png
OFRD\train\image_data\1620331063133.png,OFRD\train\gt_image\1620331063133_fillcolor.png
OFRD\train\image_data\1619778745074.png,OFRD\train\gt_image\1619778745074_fillcolor.png
OFRD\train\image_data\1623170237928.png,OFRD\train\gt_image\1623170237928_fillcolor.png
OFRD\train\image_data\1623170289927.png,OFRD\train\gt_image\1623170289927_fillcolor.png
OFRD\train\image_data\1620330605433.png,OFRD\train\gt_image\1620330605433_fillcolor.png
OFRD\train\image_data\1624045563261.png,OFRD\train\gt_image\1624045563261_fillcolor.png
OFRD\train\image_data\1623724420899.png,OFRD\train\gt_image\1623724420899_fillcolor.png
OFRD\train\image_data\1619778744887.png,OFRD\train\gt_image\1619778744887_fillcolor.png
OFRD\train\image_data\1623433524326.png,OFRD\train\gt_image\1623433524326_fillcolor.png
OFRD\train\image_data\1623728588463.png,OFRD\train\gt_image\1623728588463_fillcolor.png
OFRD\train\image_data\1619783800746.png,OFRD\train\gt_image\1619783800746_fillcolor.png
OFRD\train\image_data\1624045567663.png,OFRD\train\gt_image\1624045567663_fillcolor.png
OFRD\train\image_data\1620330622543.png,OFRD\train\gt_image\1620330622543_fillcolor.png
OFRD\train\image_data\1623724417962.png,OFRD\train\gt_image\1623724417962_fillcolor.png
OFRD\train\image_data\1620330594160.png,OFRD\train\gt_image\1620330594160_fillcolor.png
OFRD\train\image_data\1620330568419.png,OFRD\train\gt_image\1620330568419_fillcolor.png
OFRD\train\image_data\1620330604041.png,OFRD\train\gt_image\1620330604041_fillcolor.png
OFRD\train\image_data\1623688546998.png,OFRD\train\gt_image\1623688546998_fillcolor.png
OFRD\train\image_data\1623728586170.png,OFRD\train\gt_image\1623728586170_fillcolor.png
OFRD\train\image_data\1623390655912.png,OFRD\train\gt_image\1623390655912_fillcolor.png
OFRD\train\image_data\1623733077884.png,OFRD\train\gt_image\1623733077884_fillcolor.png
OFRD\train\image_data\1620373612773.png,OFRD\train\gt_image\1620373612773_fillcolor.png
OFRD\train\image_data\1623171123051.png,OFRD\train\gt_image\1623171123051_fillcolor.png
OFRD\train\image_data\1620330622031.png,OFRD\train\gt_image\1620330622031_fillcolor.png
OFRD\train\image_data\1623724412628.png,OFRD\train\gt_image\1623724412628_fillcolor.png
OFRD\train\image_data\1624045560061.png,OFRD\train\gt_image\1624045560061_fillcolor.png
OFRD\train\image_data\1623170228996.png,OFRD\train\gt_image\1623170228996_fillcolor.png
OFRD\train\image_data\1620330631440.png,OFRD\train\gt_image\1620330631440_fillcolor.png
OFRD\train\image_data\1623731164427.png,OFRD\train\gt_image\1623731164427_fillcolor.png
OFRD\train\image_data\1623170251047.png,OFRD\train\gt_image\1623170251047_fillcolor.png
OFRD\train\image_data\1623170236792.png,OFRD\train\gt_image\1623170236792_fillcolor.png
OFRD\train\image_data\1623728597395.png,OFRD\train\gt_image\1623728597395_fillcolor.png
OFRD\train\image_data\1623728584264.png,OFRD\train\gt_image\1623728584264_fillcolor.png
OFRD\train\image_data\1623170277211.png,OFRD\train\gt_image\1623170277211_fillcolor.png
OFRD\train\image_data\1620330634651.png,OFRD\train\gt_image\1620330634651_fillcolor.png
OFRD\train\image_data\1623733080253.png,OFRD\train\gt_image\1623733080253_fillcolor.png
OFRD\train\image_data\1623170290557.png,OFRD\train\gt_image\1623170290557_fillcolor.png
OFRD\train\image_data\1623433616898.png,OFRD\train\gt_image\1623433616898_fillcolor.png
OFRD\train\image_data\1623733085798.png,OFRD\train\gt_image\1623733085798_fillcolor.png
OFRD\train\image_data\1624045559662.png,OFRD\train\gt_image\1624045559662_fillcolor.png
OFRD\train\image_data\1620331070840.png,OFRD\train\gt_image\1620331070840_fillcolor.png
OFRD\train\image_data\1623728569960.png,OFRD\train\gt_image\1623728569960_fillcolor.png
OFRD\train\image_data\1623731179562.png,OFRD\train\gt_image\1623731179562_fillcolor.png
OFRD\train\image_data\1619778742600.png,OFRD\train\gt_image\1619778742600_fillcolor.png
OFRD\train\image_data\1620330595334.png,OFRD\train\gt_image\1620330595334_fillcolor.png
OFRD\train\image_data\1623731178593.png,OFRD\train\gt_image\1623731178593_fillcolor.png
OFRD\train\image_data\1623433621367.png,OFRD\train\gt_image\1623433621367_fillcolor.png
OFRD\train\image_data\1620497411614.png,OFRD\train\gt_image\1620497411614_fillcolor.png
OFRD\train\image_data\1619778740573.png,OFRD\train\gt_image\1619778740573_fillcolor.png
OFRD\train\image_data\1624042002379.png,OFRD\train\gt_image\1624042002379_fillcolor.png
OFRD\train\image_data\1623688535806.png,OFRD\train\gt_image\1623688535806_fillcolor.png
OFRD\train\image_data\1623433528088.png,OFRD\train\gt_image\1623433528088_fillcolor.png
OFRD\train\image_data\1623722239178.png,OFRD\train\gt_image\1623722239178_fillcolor.png
OFRD\train\image_data\1624042002903.png,OFRD\train\gt_image\1624042002903_fillcolor.png
OFRD\train\image_data\1623171129182.png,OFRD\train\gt_image\1623171129182_fillcolor.png
OFRD\train\image_data\1620330607924.png,OFRD\train\gt_image\1620330607924_fillcolor.png
OFRD\train\image_data\1623688565325.png,OFRD\train\gt_image\1623688565325_fillcolor.png
OFRD\train\image_data\1623433545005.png,OFRD\train\gt_image\1623433545005_fillcolor.png
OFRD\train\image_data\1623433627328.png,OFRD\train\gt_image\1623433627328_fillcolor.png
OFRD\train\image_data\1623433608298.png,OFRD\train\gt_image\1623433608298_fillcolor.png
OFRD\train\image_data\1623433620429.png,OFRD\train\gt_image\1623433620429_fillcolor.png
OFRD\train\image_data\1623728597625.png,OFRD\train\gt_image\1623728597625_fillcolor.png
OFRD\train\image_data\1623433609316.png,OFRD\train\gt_image\1623433609316_fillcolor.png
OFRD\train\image_data\1624045563661.png,OFRD\train\gt_image\1624045563661_fillcolor.png
OFRD\train\image_data\1620331065234.png,OFRD\train\gt_image\1620331065234_fillcolor.png
OFRD\train\image_data\1620330632327.png,OFRD\train\gt_image\1620330632327_fillcolor.png
OFRD\train\image_data\1623728594942.png,OFRD\train\gt_image\1623728594942_fillcolor.png
OFRD\train\image_data\1620330626434.png,OFRD\train\gt_image\1620330626434_fillcolor.png
OFRD\train\image_data\1623688550404.png,OFRD\train\gt_image\1623688550404_fillcolor.png
OFRD\train\image_data\1620331067445.png,OFRD\train\gt_image\1620331067445_fillcolor.png
OFRD\train\image_data\1623171132143.png,OFRD\train\gt_image\1623171132143_fillcolor.png
OFRD\train\image_data\1620497402312.png,OFRD\train\gt_image\1620497402312_fillcolor.png
OFRD\train\image_data\1624042001115.png,OFRD\train\gt_image\1624042001115_fillcolor.png
OFRD\train\image_data\1623390596994.png,OFRD\train\gt_image\1623390596994_fillcolor.png
OFRD\train\image_data\1623728583866.png,OFRD\train\gt_image\1623728583866_fillcolor.png
OFRD\train\image_data\1623724420577.png,OFRD\train\gt_image\1623724420577_fillcolor.png
OFRD\train\image_data\1620330604320.png,OFRD\train\gt_image\1620330604320_fillcolor.png
OFRD\train\image_data\1620330580029.png,OFRD\train\gt_image\1620330580029_fillcolor.png
OFRD\train\image_data\1623728570958.png,OFRD\train\gt_image\1623728570958_fillcolor.png
OFRD\train\image_data\1623728609246.png,OFRD\train\gt_image\1623728609246_fillcolor.png
OFRD\train\image_data\1623724454488.png,OFRD\train\gt_image\1623724454488_fillcolor.png
OFRD\train\image_data\1623728572659.png,OFRD\train\gt_image\1623728572659_fillcolor.png
OFRD\train\image_data\1620330579813.png,OFRD\train\gt_image\1620330579813_fillcolor.png
OFRD\train\image_data\1624045565065.png,OFRD\train\gt_image\1624045565065_fillcolor.png
OFRD\train\image_data\1623728556763.png,OFRD\train\gt_image\1623728556763_fillcolor.png
OFRD\train\image_data\1624045564060.png,OFRD\train\gt_image\1624045564060_fillcolor.png
OFRD\train\image_data\1620497408715.png,OFRD\train\gt_image\1620497408715_fillcolor.png
OFRD\train\image_data\1623728585267.png,OFRD\train\gt_image\1623728585267_fillcolor.png
OFRD\train\image_data\1623171113110.png,OFRD\train\gt_image\1623171113110_fillcolor.png
OFRD\train\image_data\1620330606822.png,OFRD\train\gt_image\1620330606822_fillcolor.png
OFRD\train\image_data\1623731198211.png,OFRD\train\gt_image\1623731198211_fillcolor.png
OFRD\train\image_data\1623433631525.png,OFRD\train\gt_image\1623433631525_fillcolor.png
OFRD\train\image_data\1623433635280.png,OFRD\train\gt_image\1623433635280_fillcolor.png
OFRD\train\image_data\1623170277622.png,OFRD\train\gt_image\1623170277622_fillcolor.png
OFRD\train\image_data\1623433545393.png,OFRD\train\gt_image\1623433545393_fillcolor.png
OFRD\train\image_data\1623728571158.png,OFRD\train\gt_image\1623728571158_fillcolor.png
OFRD\train\image_data\1620330549647.png,OFRD\train\gt_image\1620330549647_fillcolor.png
OFRD\train\image_data\1623728556365.png,OFRD\train\gt_image\1623728556365_fillcolor.png
OFRD\train\image_data\1623433559604.png,OFRD\train\gt_image\1623433559604_fillcolor.png
OFRD\train\image_data\1620330562734.png,OFRD\train\gt_image\1620330562734_fillcolor.png
OFRD\train\image_data\1623433615370.png,OFRD\train\gt_image\1623433615370_fillcolor.png
OFRD\train\image_data\1623728572962.png,OFRD\train\gt_image\1623728572962_fillcolor.png
OFRD\train\image_data\1623433563738.png,OFRD\train\gt_image\1623433563738_fillcolor.png
OFRD\train\image_data\1623688546016.png,OFRD\train\gt_image\1623688546016_fillcolor.png
OFRD\train\image_data\1623728556559.png,OFRD\train\gt_image\1623728556559_fillcolor.png
OFRD\train\image_data\1623731164143.png,OFRD\train\gt_image\1623731164143_fillcolor.png
OFRD\train\image_data\1623433610436.png,OFRD\train\gt_image\1623433610436_fillcolor.png
OFRD\train\image_data\1623433597971.png,OFRD\train\gt_image\1623433597971_fillcolor.png
OFRD\train\image_data\1623728581964.png,OFRD\train\gt_image\1623728581964_fillcolor.png
OFRD\train\image_data\1623433616197.png,OFRD\train\gt_image\1623433616197_fillcolor.png
OFRD\train\image_data\1623433603639.png,OFRD\train\gt_image\1623433603639_fillcolor.png
OFRD\train\image_data\1623728593688.png,OFRD\train\gt_image\1623728593688_fillcolor.png
OFRD\train\image_data\1619783813513.png,OFRD\train\gt_image\1619783813513_fillcolor.png
OFRD\train\image_data\1623433620965.png,OFRD\train\gt_image\1623433620965_fillcolor.png
OFRD\train\image_data\1623433603249.png,OFRD\train\gt_image\1623433603249_fillcolor.png
OFRD\train\image_data\1620330592726.png,OFRD\train\gt_image\1620330592726_fillcolor.png
OFRD\train\image_data\1620330594429.png,OFRD\train\gt_image\1620330594429_fillcolor.png
OFRD\train\image_data\1623728608024.png,OFRD\train\gt_image\1623728608024_fillcolor.png
OFRD\train\image_data\1619778751796.png,OFRD\train\gt_image\1619778751796_fillcolor.png
OFRD\train\image_data\1623433523939.png,OFRD\train\gt_image\1623433523939_fillcolor.png
OFRD\train\image_data\1623433609804.png,OFRD\train\gt_image\1623433609804_fillcolor.png
OFRD\train\image_data\1620331072139.png,OFRD\train\gt_image\1620331072139_fillcolor.png
OFRD\train\image_data\1623733092610.png,OFRD\train\gt_image\1623733092610_fillcolor.png
OFRD\train\image_data\1623731229901.png,OFRD\train\gt_image\1623731229901_fillcolor.png
OFRD\train\image_data\1623170279577.png,OFRD\train\gt_image\1623170279577_fillcolor.png
OFRD\train\image_data\1620330616125.png,OFRD\train\gt_image\1620330616125_fillcolor.png
OFRD\train\image_data\1623433523553.png,OFRD\train\gt_image\1623433523553_fillcolor.png
OFRD\train\image_data\1620330552525.png,OFRD\train\gt_image\1620330552525_fillcolor.png
OFRD\train\image_data\1623728610337.png,OFRD\train\gt_image\1623728610337_fillcolor.png
OFRD\train\image_data\1620330634039.png,OFRD\train\gt_image\1620330634039_fillcolor.png
OFRD\train\image_data\1620330549939.png,OFRD\train\gt_image\1620330549939_fillcolor.png
OFRD\train\image_data\1623170229246.png,OFRD\train\gt_image\1623170229246_fillcolor.png
OFRD\train\image_data\1620331065721.png,OFRD\train\gt_image\1620331065721_fillcolor.png
OFRD\train\image_data\1623731231911.png,OFRD\train\gt_image\1623731231911_fillcolor.png
OFRD\train\image_data\1624042003313.png,OFRD\train\gt_image\1624042003313_fillcolor.png
OFRD\train\image_data\1623728609764.png,OFRD\train\gt_image\1623728609764_fillcolor.png
OFRD\train\image_data\1623433547119.png,OFRD\train\gt_image\1623433547119_fillcolor.png
OFRD\train\image_data\1623731158481.png,OFRD\train\gt_image\1623731158481_fillcolor.png
OFRD\train\image_data\1620330607519.png,OFRD\train\gt_image\1620330607519_fillcolor.png
OFRD\train\image_data\1620331071057.png,OFRD\train\gt_image\1620331071057_fillcolor.png
OFRD\train\image_data\1623688544200.png,OFRD\train\gt_image\1623688544200_fillcolor.png
OFRD\train\image_data\1620330593240.png,OFRD\train\gt_image\1620330593240_fillcolor.png
OFRD\train\image_data\1620330632636.png,OFRD\train\gt_image\1620330632636_fillcolor.png
OFRD\train\image_data\1619783766038.png,OFRD\train\gt_image\1619783766038_fillcolor.png
OFRD\train\image_data\1623731159533.png,OFRD\train\gt_image\1623731159533_fillcolor.png
OFRD\train\image_data\1623728583566.png,OFRD\train\gt_image\1623728583566_fillcolor.png
OFRD\train\image_data\1623433635692.png,OFRD\train\gt_image\1623433635692_fillcolor.png
OFRD\train\image_data\1623171112833.png,OFRD\train\gt_image\1623171112833_fillcolor.png
OFRD\train\image_data\1620330608316.png,OFRD\train\gt_image\1620330608316_fillcolor.png
OFRD\train\image_data\1620331063827.png,OFRD\train\gt_image\1620331063827_fillcolor.png
OFRD\train\image_data\1623728573660.png,OFRD\train\gt_image\1623728573660_fillcolor.png
OFRD\train\image_data\1620331063338.png,OFRD\train\gt_image\1620331063338_fillcolor.png
OFRD\train\image_data\1620331071923.png,OFRD\train\gt_image\1620331071923_fillcolor.png
OFRD\train\image_data\1623724454205.png,OFRD\train\gt_image\1623724454205_fillcolor.png
OFRD\train\image_data\1620330619314.png,OFRD\train\gt_image\1620330619314_fillcolor.png
OFRD\train\image_data\1623728586564.png,OFRD\train\gt_image\1623728586564_fillcolor.png
OFRD\train\image_data\1620331069528.png,OFRD\train\gt_image\1620331069528_fillcolor.png
OFRD\train\image_data\1620331069729.png,OFRD\train\gt_image\1620331069729_fillcolor.png
OFRD\train\image_data\1620330553021.png,OFRD\train\gt_image\1620330553021_fillcolor.png
OFRD\train\image_data\1623433524710.png,OFRD\train\gt_image\1623433524710_fillcolor.png
OFRD\train\image_data\1623728572458.png,OFRD\train\gt_image\1623728572458_fillcolor.png
OFRD\train\image_data\1620497406635.png,OFRD\train\gt_image\1620497406635_fillcolor.png
OFRD\train\image_data\1620497412836.png,OFRD\train\gt_image\1620497412836_fillcolor.png
OFRD\train\image_data\1623731231505.png,OFRD\train\gt_image\1623731231505_fillcolor.png
OFRD\train\image_data\1623733086087.png,OFRD\train\gt_image\1623733086087_fillcolor.png
OFRD\train\image_data\1623728573862.png,OFRD\train\gt_image\1623728573862_fillcolor.png
OFRD\train\image_data\1620330633440.png,OFRD\train\gt_image\1620330633440_fillcolor.png
OFRD\train\image_data\1620497410116.png,OFRD\train\gt_image\1620497410116_fillcolor.png
OFRD\train\image_data\1623433590510.png,OFRD\train\gt_image\1623433590510_fillcolor.png
OFRD\train\image_data\1620330605607.png,OFRD\train\gt_image\1620330605607_fillcolor.png
OFRD\train\image_data\1624042000399.png,OFRD\train\gt_image\1624042000399_fillcolor.png
OFRD\train\image_data\1623171119350.png,OFRD\train\gt_image\1623171119350_fillcolor.png
OFRD\train\image_data\1620373613197.png,OFRD\train\gt_image\1620373613197_fillcolor.png
OFRD\train\image_data\1620331061924.png,OFRD\train\gt_image\1620331061924_fillcolor.png
OFRD\train\image_data\1623433543846.png,OFRD\train\gt_image\1623433543846_fillcolor.png
OFRD\train\image_data\1620330603813.png,OFRD\train\gt_image\1620330603813_fillcolor.png
OFRD\train\image_data\1624042023457.png,OFRD\train\gt_image\1624042023457_fillcolor.png
OFRD\train\image_data\1623433614176.png,OFRD\train\gt_image\1623433614176_fillcolor.png
OFRD\train\image_data\1620331074229.png,OFRD\train\gt_image\1620331074229_fillcolor.png
OFRD\train\image_data\1619778751535.png,OFRD\train\gt_image\1619778751535_fillcolor.png
OFRD\train\image_data\1623171125310.png,OFRD\train\gt_image\1623171125310_fillcolor.png
OFRD\train\image_data\1623433614746.png,OFRD\train\gt_image\1623433614746_fillcolor.png
OFRD\train\image_data\1623433617519.png,OFRD\train\gt_image\1623433617519_fillcolor.png
OFRD\train\image_data\1624045560460.png,OFRD\train\gt_image\1624045560460_fillcolor.png
OFRD\train\image_data\1620330605120.png,OFRD\train\gt_image\1620330605120_fillcolor.png
OFRD\train\image_data\1623731179909.png,OFRD\train\gt_image\1623731179909_fillcolor.png
OFRD\train\image_data\1623728553306.png,OFRD\train\gt_image\1623728553306_fillcolor.png
OFRD\train\image_data\1623733085546.png,OFRD\train\gt_image\1623733085546_fillcolor.png
OFRD\train\image_data\1620330613409.png,OFRD\train\gt_image\1620330613409_fillcolor.png
OFRD\train\image_data\1623433546670.png,OFRD\train\gt_image\1623433546670_fillcolor.png
OFRD\train\image_data\1623724455934.png,OFRD\train\gt_image\1623724455934_fillcolor.png
OFRD\train\image_data\1623433527303.png,OFRD\train\gt_image\1623433527303_fillcolor.png
OFRD\train\image_data\1619778751072.png,OFRD\train\gt_image\1619778751072_fillcolor.png
OFRD\train\image_data\1619783800446.png,OFRD\train\gt_image\1619783800446_fillcolor.png
OFRD\train\image_data\1619778745297.png,OFRD\train\gt_image\1619778745297_fillcolor.png
OFRD\train\image_data\1620331062329.png,OFRD\train\gt_image\1620331062329_fillcolor.png
OFRD\train\image_data\1620373612479.png,OFRD\train\gt_image\1620373612479_fillcolor.png
OFRD\train\image_data\1620330634342.png,OFRD\train\gt_image\1620330634342_fillcolor.png
OFRD\train\image_data\1623433574219.png,OFRD\train\gt_image\1623433574219_fillcolor.png
OFRD\train\image_data\1623731180215.png,OFRD\train\gt_image\1623731180215_fillcolor.png
OFRD\train\image_data\1624045569063.png,OFRD\train\gt_image\1624045569063_fillcolor.png
OFRD\train\image_data\1620331064543.png,OFRD\train\gt_image\1620331064543_fillcolor.png
OFRD\train\image_data\1623728571858.png,OFRD\train\gt_image\1623728571858_fillcolor.png
OFRD\train\image_data\1620331070045.png,OFRD\train\gt_image\1620331070045_fillcolor.png
OFRD\train\image_data\1623433526534.png,OFRD\train\gt_image\1623433526534_fillcolor.png
OFRD\train\image_data\1623728570462.png,OFRD\train\gt_image\1623728570462_fillcolor.png
OFRD\train\image_data\1620330604825.png,OFRD\train\gt_image\1620330604825_fillcolor.png
OFRD\train\image_data\1624042001892.png,OFRD\train\gt_image\1624042001892_fillcolor.png
OFRD\train\image_data\1623728555964.png,OFRD\train\gt_image\1623728555964_fillcolor.png
OFRD\train\image_data\1620330552220.png,OFRD\train\gt_image\1620330552220_fillcolor.png
OFRD\train\image_data\1620330600502.png,OFRD\train\gt_image\1620330600502_fillcolor.png
OFRD\train\image_data\1623728585460.png,OFRD\train\gt_image\1623728585460_fillcolor.png
OFRD\train\image_data\1620373614691.png,OFRD\train\gt_image\1620373614691_fillcolor.png
OFRD\train\image_data\1623728589167.png,OFRD\train\gt_image\1623728589167_fillcolor.png
OFRD\train\image_data\1623433615844.png,OFRD\train\gt_image\1623433615844_fillcolor.png
OFRD\train\image_data\1620497406322.png,OFRD\train\gt_image\1620497406322_fillcolor.png
OFRD\train\image_data\1623433617956.png,OFRD\train\gt_image\1623433617956_fillcolor.png
