image_path,gt_path
OFRD\train\image_data\1620373610378.png,OFRD\train\gt_image\1620373610378_fillcolor.png
OFRD\train\image_data\1620373609793.png,OFRD\train\gt_image\1620373609793_fillcolor.png
OFRD\train\image_data\1623390678618.png,OFRD\train\gt_image\1623390678618_fillcolor.png
OFRD\train\image_data\1620330578201.png,OFRD\train\gt_image\1620330578201_fillcolor.png
OFRD\train\image_data\1620330585508.png,OFRD\train\gt_image\1620330585508_fillcolor.png
OFRD\train\image_data\1623433554897.png,OFRD\train\gt_image\1623433554897_fillcolor.png
OFRD\train\image_data\1623433551767.png,OFRD\train\gt_image\1623433551767_fillcolor.png
OFRD\train\image_data\1620373609602.png,OFRD\train\gt_image\1620373609602_fillcolor.png
OFRD\train\image_data\1620373635991.png,OFRD\train\gt_image\1620373635991_fillcolor.png
OFRD\train\image_data\1623722208358.png,OFRD\train\gt_image\1623722208358_fillcolor.png
OFRD\train\image_data\1623171116285.png,OFRD\train\gt_image\1623171116285_fillcolor.png
OFRD\train\image_data\1623722208632.png,OFRD\train\gt_image\1623722208632_fillcolor.png
OFRD\train\image_data\1623724470341.png,OFRD\train\gt_image\1623724470341_fillcolor.png
OFRD\train\image_data\1623433556905.png,OFRD\train\gt_image\1623433556905_fillcolor.png
OFRD\train\image_data\1623171116905.png,OFRD\train\gt_image\1623171116905_fillcolor.png
OFRD\train\image_data\1623722226146.png,OFRD\train\gt_image\1623722226146_fillcolor.png
OFRD\train\image_data\1623433567731.png,OFRD\train\gt_image\1623433567731_fillcolor.png
OFRD\train\image_data\1623722209304.png,OFRD\train\gt_image\1623722209304_fillcolor.png
OFRD\train\image_data\1623722216582.png,OFRD\train\gt_image\1623722216582_fillcolor.png
OFRD\train\image_data\1620373632486.png,OFRD\train\gt_image\1620373632486_fillcolor.png
OFRD\train\image_data\1620373635175.png,OFRD\train\gt_image\1620373635175_fillcolor.png
OFRD\train\image_data\1623724435205.png,OFRD\train\gt_image\1623724435205_fillcolor.png
OFRD\train\image_data\1623433558828.png,OFRD\train\gt_image\1623433558828_fillcolor.png
OFRD\train\image_data\1623433549793.png,OFRD\train\gt_image\1623433549793_fillcolor.png
OFRD\train\image_data\1623722210461.png,OFRD\train\gt_image\1623722210461_fillcolor.png
OFRD\train\image_data\1620330579404.png,OFRD\train\gt_image\1620330579404_fillcolor.png
OFRD\train\image_data\1623722207539.png,OFRD\train\gt_image\1623722207539_fillcolor.png
OFRD\train\image_data\1623734217017.png,OFRD\train\gt_image\1623734217017_fillcolor.png
OFRD\train\image_data\1623724470709.png,OFRD\train\gt_image\1623724470709_fillcolor.png
OFRD\train\image_data\1620330583520.png,OFRD\train\gt_image\1620330583520_fillcolor.png
OFRD\train\image_data\1623390674595.png,OFRD\train\gt_image\1623390674595_fillcolor.png
OFRD\train\image_data\1620373632000.png,OFRD\train\gt_image\1620373632000_fillcolor.png
OFRD\train\image_data\1620373637378.png,OFRD\train\gt_image\1620373637378_fillcolor.png
OFRD\train\image_data\1623722207285.png,OFRD\train\gt_image\1623722207285_fillcolor.png
OFRD\train\image_data\1620330573442.png,OFRD\train\gt_image\1620330573442_fillcolor.png
OFRD\train\image_data\1620373624413.png,OFRD\train\gt_image\1620373624413_fillcolor.png
OFRD\train\image_data\1623433581533.png,OFRD\train\gt_image\1623433581533_fillcolor.png
OFRD\train\image_data\1620330584710.png,OFRD\train\gt_image\1620330584710_fillcolor.png
OFRD\train\image_data\1620330546422.png,OFRD\train\gt_image\1620330546422_fillcolor.png
OFRD\train\image_data\1623171138194.png,OFRD\train\gt_image\1623171138194_fillcolor.png
OFRD\train\image_data\1623697263985.png,OFRD\train\gt_image\1623697263985_fillcolor.png
OFRD\train\image_data\1623433573113.png,OFRD\train\gt_image\1623433573113_fillcolor.png
OFRD\train\image_data\1623722214066.png,OFRD\train\gt_image\1623722214066_fillcolor.png
OFRD\train\image_data\1623697260342.png,OFRD\train\gt_image\1623697260342_fillcolor.png
OFRD\train\image_data\1620330566527.png,OFRD\train\gt_image\1620330566527_fillcolor.png
OFRD\train\image_data\1623722215342.png,OFRD\train\gt_image\1623722215342_fillcolor.png
OFRD\train\image_data\1620330546940.png,OFRD\train\gt_image\1620330546940_fillcolor.png
OFRD\train\image_data\1620330582507.png,OFRD\train\gt_image\1620330582507_fillcolor.png
OFRD\train\image_data\1620373637108.png,OFRD\train\gt_image\1620373637108_fillcolor.png
OFRD\train\image_data\1623697261307.png,OFRD\train\gt_image\1623697261307_fillcolor.png
OFRD\train\image_data\1620373632198.png,OFRD\train\gt_image\1620373632198_fillcolor.png
OFRD\train\image_data\1623433566322.png,OFRD\train\gt_image\1623433566322_fillcolor.png
OFRD\train\image_data\1623433552750.png,OFRD\train\gt_image\1623433552750_fillcolor.png
OFRD\train\image_data\1620330583128.png,OFRD\train\gt_image\1620330583128_fillcolor.png
OFRD\train\image_data\1623697265048.png,OFRD\train\gt_image\1623697265048_fillcolor.png
OFRD\train\image_data\1623433549012.png,OFRD\train\gt_image\1623433549012_fillcolor.png
OFRD\train\image_data\1623722207027.png,OFRD\train\gt_image\1623722207027_fillcolor.png
OFRD\train\image_data\1623722209569.png,OFRD\train\gt_image\1623722209569_fillcolor.png
OFRD\train\image_data\1623697224359.png,OFRD\train\gt_image\1623697224359_fillcolor.png
OFRD\train\image_data\1623390673122.png,OFRD\train\gt_image\1623390673122_fillcolor.png
OFRD\train\image_data\1623390589037.png,OFRD\train\gt_image\1623390589037_fillcolor.png
OFRD\train\image_data\1620373633001.png,OFRD\train\gt_image\1620373633001_fillcolor.png
OFRD\train\image_data\1623722209090.png,OFRD\train\gt_image\1623722209090_fillcolor.png
OFRD\train\image_data\1620373632791.png,OFRD\train\gt_image\1620373632791_fillcolor.png
OFRD\train\image_data\1620373636306.png,OFRD\train\gt_image\1620373636306_fillcolor.png
OFRD\train\image_data\1620330576625.png,OFRD\train\gt_image\1620330576625_fillcolor.png
OFRD\train\image_data\1623722233120.png,OFRD\train\gt_image\1623722233120_fillcolor.png
OFRD\train\image_data\1623724469238.png,OFRD\train\gt_image\1623724469238_fillcolor.png
OFRD\train\image_data\1620330570231.png,OFRD\train\gt_image\1620330570231_fillcolor.png
OFRD\train\image_data\1623171117189.png,OFRD\train\gt_image\1623171117189_fillcolor.png
OFRD\train\image_data\1623722210997.png,OFRD\train\gt_image\1623722210997_fillcolor.png
OFRD\train\image_data\1620497396809.png,OFRD\train\gt_image\1620497396809_fillcolor.png
OFRD\train\image_data\1623697263619.png,OFRD\train\gt_image\1623697263619_fillcolor.png
OFRD\train\image_data\1623433578678.png,OFRD\train\gt_image\1623433578678_fillcolor.png
OFRD\train\image_data\1623724438273.png,OFRD\train\gt_image\1623724438273_fillcolor.png
OFRD\train\image_data\1623724470150.png,OFRD\train\gt_image\1623724470150_fillcolor.png
OFRD\train\image_data\1620330582732.png,OFRD\train\gt_image\1620330582732_fillcolor.png
OFRD\train\image_data\1623390671019.png,OFRD\train\gt_image\1623390671019_fillcolor.png
OFRD\train\image_data\1623390604863.png,OFRD\train\gt_image\1623390604863_fillcolor.png
OFRD\train\image_data\1623390673826.png,OFRD\train\gt_image\1623390673826_fillcolor.png
OFRD\train\image_data\1620373633282.png,OFRD\train\gt_image\1620373633282_fillcolor.png
OFRD\train\image_data\1620373609373.png,OFRD\train\gt_image\1620373609373_fillcolor.png
OFRD\train\image_data\1623724467063.png,OFRD\train\gt_image\1623724467063_fillcolor.png
OFRD\train\image_data\1623697258433.png,OFRD\train\gt_image\1623697258433_fillcolor.png
OFRD\train\image_data\1620330625206.png,OFRD\train\gt_image\1620330625206_fillcolor.png
OFRD\train\image_data\1620330585311.png,OFRD\train\gt_image\1620330585311_fillcolor.png
OFRD\train\image_data\1623697262394.png,OFRD\train\gt_image\1623697262394_fillcolor.png
OFRD\train\image_data\1620373603978.png,OFRD\train\gt_image\1620373603978_fillcolor.png
OFRD\train\image_data\1623433568611.png,OFRD\train\gt_image\1623433568611_fillcolor.png
OFRD\train\image_data\1620330584121.png,OFRD\train\gt_image\1620330584121_fillcolor.png
OFRD\train\image_data\1620330580817.png,OFRD\train\gt_image\1620330580817_fillcolor.png
OFRD\train\image_data\1623724470995.png,OFRD\train\gt_image\1623724470995_fillcolor.png
OFRD\train\image_data\1623390598864.png,OFRD\train\gt_image\1623390598864_fillcolor.png
OFRD\train\image_data\1620330569616.png,OFRD\train\gt_image\1620330569616_fillcolor.png
OFRD\train\image_data\1623433582569.png,OFRD\train\gt_image\1623433582569_fillcolor.png
OFRD\train\image_data\1623724433209.png,OFRD\train\gt_image\1623724433209_fillcolor.png
OFRD\train\image_data\1623171117816.png,OFRD\train\gt_image\1623171117816_fillcolor.png
OFRD\train\image_data\1620330585708.png,OFRD\train\gt_image\1620330585708_fillcolor.png
OFRD\train\image_data\1623171103169.png,OFRD\train\gt_image\1623171103169_fillcolor.png
OFRD\train\image_data\1623722226530.png,OFRD\train\gt_image\1623722226530_fillcolor.png
OFRD\train\image_data\1623390671938.png,OFRD\train\gt_image\1623390671938_fillcolor.png
OFRD\train\image_data\1623724430655.png,OFRD\train\gt_image\1623724430655_fillcolor.png
OFRD\train\image_data\1623697259347.png,OFRD\train\gt_image\1623697259347_fillcolor.png
OFRD\train\image_data\1623722230252.png,OFRD\train\gt_image\1623722230252_fillcolor.png
OFRD\train\image_data\1623433565334.png,OFRD\train\gt_image\1623433565334_fillcolor.png
OFRD\train\image_data\1623722211971.png,OFRD\train\gt_image\1623722211971_fillcolor.png
OFRD\train\image_data\1620330571121.png,OFRD\train\gt_image\1620330571121_fillcolor.png
OFRD\train\image_data\1623722213553.png,OFRD\train\gt_image\1623722213553_fillcolor.png
OFRD\train\image_data\1623724464799.png,OFRD\train\gt_image\1623724464799_fillcolor.png
OFRD\train\image_data\1623722212389.png,OFRD\train\gt_image\1623722212389_fillcolor.png
OFRD\train\image_data\1620373634103.png,OFRD\train\gt_image\1620373634103_fillcolor.png
OFRD\train\image_data\1620330571433.png,OFRD\train\gt_image\1620330571433_fillcolor.png
OFRD\train\image_data\1623724462144.png,OFRD\train\gt_image\1623724462144_fillcolor.png
OFRD\train\image_data\1620330567422.png,OFRD\train\gt_image\1620330567422_fillcolor.png
OFRD\train\image_data\1620373624176.png,OFRD\train\gt_image\1620373624176_fillcolor.png
OFRD\train\image_data\1623722213797.png,OFRD\train\gt_image\1623722213797_fillcolor.png
OFRD\train\image_data\1620330575562.png,OFRD\train\gt_image\1620330575562_fillcolor.png
OFRD\train\image_data\1623724469484.png,OFRD\train\gt_image\1623724469484_fillcolor.png
OFRD\train\image_data\1620497384922.png,OFRD\train\gt_image\1620497384922_fillcolor.png
OFRD\train\image_data\1623724463386.png,OFRD\train\gt_image\1623724463386_fillcolor.png
OFRD\train\image_data\1620373633795.png,OFRD\train\gt_image\1620373633795_fillcolor.png
OFRD\train\image_data\1623697250215.png,OFRD\train\gt_image\1623697250215_fillcolor.png
OFRD\train\image_data\1623433542260.png,OFRD\train\gt_image\1623433542260_fillcolor.png
OFRD\train\image_data\1620497384624.png,OFRD\train\gt_image\1620497384624_fillcolor.png
OFRD\train\image_data\1623722217891.png,OFRD\train\gt_image\1623722217891_fillcolor.png
OFRD\train\image_data\1623171105736.png,OFRD\train\gt_image\1623171105736_fillcolor.png
OFRD\train\image_data\1620330573138.png,OFRD\train\gt_image\1620330573138_fillcolor.png
OFRD\train\image_data\1620373616803.png,OFRD\train\gt_image\1620373616803_fillcolor.png
OFRD\train\image_data\1623171114210.png,OFRD\train\gt_image\1623171114210_fillcolor.png
OFRD\train\image_data\1623697227362.png,OFRD\train\gt_image\1623697227362_fillcolor.png
OFRD\train\image_data\1623433558127.png,OFRD\train\gt_image\1623433558127_fillcolor.png
OFRD\train\image_data\1623724434480.png,OFRD\train\gt_image\1623724434480_fillcolor.png
OFRD\train\image_data\1623722229622.png,OFRD\train\gt_image\1623722229622_fillcolor.png
OFRD\train\image_data\1620330581106.png,OFRD\train\gt_image\1620330581106_fillcolor.png
OFRD\train\image_data\1623433540865.png,OFRD\train\gt_image\1623433540865_fillcolor.png
OFRD\train\image_data\1620373634880.png,OFRD\train\gt_image\1620373634880_fillcolor.png
OFRD\train\image_data\1623724439794.png,OFRD\train\gt_image\1623724439794_fillcolor.png
OFRD\train\image_data\1623724430206.png,OFRD\train\gt_image\1623724430206_fillcolor.png
OFRD\train\image_data\1623724398925.png,OFRD\train\gt_image\1623724398925_fillcolor.png
OFRD\train\image_data\1623722232591.png,OFRD\train\gt_image\1623722232591_fillcolor.png
OFRD\train\image_data\1623390590065.png,OFRD\train\gt_image\1623390590065_fillcolor.png
OFRD\train\image_data\1623433573427.png,OFRD\train\gt_image\1623433573427_fillcolor.png
OFRD\train\image_data\1623390588863.png,OFRD\train\gt_image\1623390588863_fillcolor.png
OFRD\train\image_data\1623697238566.png,OFRD\train\gt_image\1623697238566_fillcolor.png
OFRD\train\image_data\1623390583439.png,OFRD\train\gt_image\1623390583439_fillcolor.png
OFRD\train\image_data\1623724400334.png,OFRD\train\gt_image\1623724400334_fillcolor.png
OFRD\train\image_data\1623724464351.png,OFRD\train\gt_image\1623724464351_fillcolor.png
OFRD\train\image_data\1623697251972.png,OFRD\train\gt_image\1623697251972_fillcolor.png
OFRD\train\image_data\1620373608815.png,OFRD\train\gt_image\1620373608815_fillcolor.png
OFRD\train\image_data\1623433528869.png,OFRD\train\gt_image\1623433528869_fillcolor.png
OFRD\train\image_data\1623697214292.png,OFRD\train\gt_image\1623697214292_fillcolor.png
OFRD\train\image_data\1623722206116.png,OFRD\train\gt_image\1623722206116_fillcolor.png
OFRD\train\image_data\1623724469720.png,OFRD\train\gt_image\1623724469720_fillcolor.png
OFRD\train\image_data\1623433558449.png,OFRD\train\gt_image\1623433558449_fillcolor.png
OFRD\train\image_data\1623433531389.png,OFRD\train\gt_image\1623433531389_fillcolor.png
OFRD\train\image_data\1623697265917.png,OFRD\train\gt_image\1623697265917_fillcolor.png
OFRD\train\image_data\1620497368130.png,OFRD\train\gt_image\1620497368130_fillcolor.png
OFRD\train\image_data\1623724466569.png,OFRD\train\gt_image\1623724466569_fillcolor.png
OFRD\train\image_data\1623734218433.png,OFRD\train\gt_image\1623734218433_fillcolor.png
OFRD\train\image_data\1620373634581.png,OFRD\train\gt_image\1620373634581_fillcolor.png
OFRD\train\image_data\1623724440534.png,OFRD\train\gt_image\1623724440534_fillcolor.png
OFRD\train\image_data\1623724429179.png,OFRD\train\gt_image\1623724429179_fillcolor.png
OFRD\train\image_data\1620330586443.png,OFRD\train\gt_image\1620330586443_fillcolor.png
OFRD\train\image_data\1623722228700.png,OFRD\train\gt_image\1623722228700_fillcolor.png
OFRD\train\image_data\1623722218778.png,OFRD\train\gt_image\1623722218778_fillcolor.png
OFRD\train\image_data\1620373567381.png,OFRD\train\gt_image\1620373567381_fillcolor.png
OFRD\train\image_data\1623724462586.png,OFRD\train\gt_image\1623724462586_fillcolor.png
OFRD\train\image_data\1623734218983.png,OFRD\train\gt_image\1623734218983_fillcolor.png
OFRD\train\image_data\1620373608180.png,OFRD\train\gt_image\1620373608180_fillcolor.png
OFRD\train\image_data\1623724468269.png,OFRD\train\gt_image\1623724468269_fillcolor.png
OFRD\train\image_data\1623722211287.png,OFRD\train\gt_image\1623722211287_fillcolor.png
OFRD\train\image_data\1620373623897.png,OFRD\train\gt_image\1620373623897_fillcolor.png
OFRD\train\image_data\1623734230564.png,OFRD\train\gt_image\1623734230564_fillcolor.png
OFRD\train\image_data\1623433572508.png,OFRD\train\gt_image\1623433572508_fillcolor.png
OFRD\train\image_data\1623722222110.png,OFRD\train\gt_image\1623722222110_fillcolor.png
OFRD\train\image_data\1623724463020.png,OFRD\train\gt_image\1623724463020_fillcolor.png
OFRD\train\image_data\1623433542638.png,OFRD\train\gt_image\1623433542638_fillcolor.png
OFRD\train\image_data\1623697264772.png,OFRD\train\gt_image\1623697264772_fillcolor.png
OFRD\train\image_data\1623722220234.png,OFRD\train\gt_image\1623722220234_fillcolor.png
OFRD\train\image_data\1623724431379.png,OFRD\train\gt_image\1623724431379_fillcolor.png
OFRD\train\image_data\1623724435793.png,OFRD\train\gt_image\1623724435793_fillcolor.png
OFRD\train\image_data\1623390679261.png,OFRD\train\gt_image\1623390679261_fillcolor.png
OFRD\train\image_data\1623724463918.png,OFRD\train\gt_image\1623724463918_fillcolor.png
OFRD\train\image_data\1623734215976.png,OFRD\train\gt_image\1623734215976_fillcolor.png
OFRD\train\image_data\1623697263196.png,OFRD\train\gt_image\1623697263196_fillcolor.png
OFRD\train\image_data\1623697259863.png,OFRD\train\gt_image\1623697259863_fillcolor.png
OFRD\train\image_data\1623722211718.png,OFRD\train\gt_image\1623722211718_fillcolor.png
OFRD\train\image_data\1623722213290.png,OFRD\train\gt_image\1623722213290_fillcolor.png
OFRD\train\image_data\1623724469026.png,OFRD\train\gt_image\1623724469026_fillcolor.png
OFRD\train\image_data\1623724440290.png,OFRD\train\gt_image\1623724440290_fillcolor.png
OFRD\train\image_data\1620330586001.png,OFRD\train\gt_image\1620330586001_fillcolor.png
OFRD\train\image_data\1620330625030.png,OFRD\train\gt_image\1620330625030_fillcolor.png
OFRD\train\image_data\1623697237713.png,OFRD\train\gt_image\1623697237713_fillcolor.png
OFRD\train\image_data\1620373634278.png,OFRD\train\gt_image\1620373634278_fillcolor.png
OFRD\train\image_data\1620330583842.png,OFRD\train\gt_image\1620330583842_fillcolor.png
OFRD\train\image_data\1620330570518.png,OFRD\train\gt_image\1620330570518_fillcolor.png
OFRD\train\image_data\1623722216346.png,OFRD\train\gt_image\1623722216346_fillcolor.png
OFRD\train\image_data\1623390589254.png,OFRD\train\gt_image\1623390589254_fillcolor.png
OFRD\train\image_data\1620330567837.png,OFRD\train\gt_image\1620330567837_fillcolor.png
OFRD\train\image_data\1623171116594.png,OFRD\train\gt_image\1623171116594_fillcolor.png
OFRD\train\image_data\1623722215090.png,OFRD\train\gt_image\1623722215090_fillcolor.png
OFRD\train\image_data\1623433536616.png,OFRD\train\gt_image\1623433536616_fillcolor.png
OFRD\train\image_data\1623390674132.png,OFRD\train\gt_image\1623390674132_fillcolor.png
OFRD\train\image_data\1620497390728.png,OFRD\train\gt_image\1620497390728_fillcolor.png
OFRD\train\image_data\1620497398102.png,OFRD\train\gt_image\1620497398102_fillcolor.png
OFRD\train\image_data\1620330573740.png,OFRD\train\gt_image\1620330573740_fillcolor.png
OFRD\train\image_data\1623722212654.png,OFRD\train\gt_image\1623722212654_fillcolor.png
OFRD\train\image_data\1623722205171.png,OFRD\train\gt_image\1623722205171_fillcolor.png
OFRD\train\image_data\1623722204379.png,OFRD\train\gt_image\1623722204379_fillcolor.png
OFRD\train\image_data\1620373626182.png,OFRD\train\gt_image\1620373626182_fillcolor.png
OFRD\train\image_data\1623724457205.png,OFRD\train\gt_image\1623724457205_fillcolor.png
OFRD\train\image_data\1623697255610.png,OFRD\train\gt_image\1623697255610_fillcolor.png
OFRD\train\image_data\1623722227273.png,OFRD\train\gt_image\1623722227273_fillcolor.png
OFRD\train\image_data\1623724432023.png,OFRD\train\gt_image\1623724432023_fillcolor.png
OFRD\train\image_data\1623390583615.png,OFRD\train\gt_image\1623390583615_fillcolor.png
OFRD\train\image_data\1623722229863.png,OFRD\train\gt_image\1623722229863_fillcolor.png
OFRD\train\image_data\1620330576224.png,OFRD\train\gt_image\1620330576224_fillcolor.png
OFRD\train\image_data\1620330569818.png,OFRD\train\gt_image\1620330569818_fillcolor.png
OFRD\train\image_data\1623697272022.png,OFRD\train\gt_image\1623697272022_fillcolor.png
OFRD\train\image_data\1623722215830.png,OFRD\train\gt_image\1623722215830_fillcolor.png
OFRD\train\image_data\1623724434175.png,OFRD\train\gt_image\1623724434175_fillcolor.png
OFRD\train\image_data\1623697266328.png,OFRD\train\gt_image\1623697266328_fillcolor.png
OFRD\train\image_data\1623697270662.png,OFRD\train\gt_image\1623697270662_fillcolor.png
OFRD\train\image_data\1620330571927.png,OFRD\train\gt_image\1620330571927_fillcolor.png
OFRD\train\image_data\1620330624707.png,OFRD\train\gt_image\1620330624707_fillcolor.png
OFRD\train\image_data\1620497390424.png,OFRD\train\gt_image\1620497390424_fillcolor.png
OFRD\train\image_data\1623724466818.png,OFRD\train\gt_image\1623724466818_fillcolor.png
OFRD\train\image_data\1623722219835.png,OFRD\train\gt_image\1623722219835_fillcolor.png
OFRD\train\image_data\1623433529252.png,OFRD\train\gt_image\1623433529252_fillcolor.png
OFRD\train\image_data\1620330568718.png,OFRD\train\gt_image\1620330568718_fillcolor.png
OFRD\train\image_data\1623697224067.png,OFRD\train\gt_image\1623697224067_fillcolor.png
OFRD\train\image_data\1620497397327.png,OFRD\train\gt_image\1620497397327_fillcolor.png
OFRD\train\image_data\1620497385830.png,OFRD\train\gt_image\1620497385830_fillcolor.png
OFRD\train\image_data\1623390673578.png,OFRD\train\gt_image\1623390673578_fillcolor.png
OFRD\train\image_data\1623722214313.png,OFRD\train\gt_image\1623722214313_fillcolor.png
OFRD\train\image_data\1620373636588.png,OFRD\train\gt_image\1620373636588_fillcolor.png
OFRD\train\image_data\1623433549397.png,OFRD\train\gt_image\1623433549397_fillcolor.png
OFRD\train\image_data\1623724467533.png,OFRD\train\gt_image\1623724467533_fillcolor.png
OFRD\train\image_data\1623697257441.png,OFRD\train\gt_image\1623697257441_fillcolor.png
OFRD\train\image_data\1623433548303.png,OFRD\train\gt_image\1623433548303_fillcolor.png
OFRD\train\image_data\1620373637602.png,OFRD\train\gt_image\1620373637602_fillcolor.png
OFRD\train\image_data\1623697218953.png,OFRD\train\gt_image\1623697218953_fillcolor.png
OFRD\train\image_data\1620373607881.png,OFRD\train\gt_image\1620373607881_fillcolor.png
OFRD\train\image_data\1623433541462.png,OFRD\train\gt_image\1623433541462_fillcolor.png
OFRD\train\image_data\1620330572229.png,OFRD\train\gt_image\1620330572229_fillcolor.png
OFRD\train\image_data\1623724467903.png,OFRD\train\gt_image\1623724467903_fillcolor.png
OFRD\train\image_data\1623433567044.png,OFRD\train\gt_image\1623433567044_fillcolor.png
OFRD\train\image_data\1623433540478.png,OFRD\train\gt_image\1623433540478_fillcolor.png
OFRD\train\image_data\1623724430995.png,OFRD\train\gt_image\1623724430995_fillcolor.png
OFRD\train\image_data\1623390589687.png,OFRD\train\gt_image\1623390589687_fillcolor.png
OFRD\train\image_data\1623697215284.png,OFRD\train\gt_image\1623697215284_fillcolor.png
OFRD\train\image_data\1623697230300.png,OFRD\train\gt_image\1623697230300_fillcolor.png
OFRD\train\image_data\1620330546134.png,OFRD\train\gt_image\1620330546134_fillcolor.png
OFRD\train\image_data\1623722216098.png,OFRD\train\gt_image\1623722216098_fillcolor.png
OFRD\train\image_data\1623433560516.png,OFRD\train\gt_image\1623433560516_fillcolor.png
OFRD\train\image_data\1623697259632.png,OFRD\train\gt_image\1623697259632_fillcolor.png
OFRD\train\image_data\1623722225636.png,OFRD\train\gt_image\1623722225636_fillcolor.png
OFRD\train\image_data\1623433534089.png,OFRD\train\gt_image\1623433534089_fillcolor.png
OFRD\train\image_data\1623724465049.png,OFRD\train\gt_image\1623724465049_fillcolor.png
OFRD\train\image_data\1623697291951.png,OFRD\train\gt_image\1623697291951_fillcolor.png
OFRD\train\image_data\1623697251075.png,OFRD\train\gt_image\1623697251075_fillcolor.png
OFRD\train\image_data\1623722217130.png,OFRD\train\gt_image\1623722217130_fillcolor.png
OFRD\train\image_data\1623433541870.png,OFRD\train\gt_image\1623433541870_fillcolor.png
OFRD\train\image_data\1623724436515.png,OFRD\train\gt_image\1623724436515_fillcolor.png
OFRD\train\image_data\1620373602374.png,OFRD\train\gt_image\1620373602374_fillcolor.png
OFRD\train\image_data\1620497397627.png,OFRD\train\gt_image\1620497397627_fillcolor.png
OFRD\train\image_data\1620330586205.png,OFRD\train\gt_image\1620330586205_fillcolor.png
OFRD\train\image_data\1620330625527.png,OFRD\train\gt_image\1620330625527_fillcolor.png
OFRD\train\image_data\1623697256142.png,OFRD\train\gt_image\1623697256142_fillcolor.png
OFRD\train\image_data\1620330572413.png,OFRD\train\gt_image\1620330572413_fillcolor.png
OFRD\train\image_data\1623722214575.png,OFRD\train\gt_image\1623722214575_fillcolor.png
OFRD\train\image_data\1623390582934.png,OFRD\train\gt_image\1623390582934_fillcolor.png
OFRD\train\image_data\1620330547232.png,OFRD\train\gt_image\1620330547232_fillcolor.png
OFRD\train\image_data\1623724439540.png,OFRD\train\gt_image\1623724439540_fillcolor.png
OFRD\train\image_data\1620330574321.png,OFRD\train\gt_image\1620330574321_fillcolor.png
OFRD\train\image_data\1620330570030.png,OFRD\train\gt_image\1620330570030_fillcolor.png
OFRD\train\image_data\1620497385519.png,OFRD\train\gt_image\1620497385519_fillcolor.png
OFRD\train\image_data\1623433554131.png,OFRD\train\gt_image\1623433554131_fillcolor.png
OFRD\train\image_data\1623722223004.png,OFRD\train\gt_image\1623722223004_fillcolor.png
OFRD\train\image_data\1623697240226.png,OFRD\train\gt_image\1623697240226_fillcolor.png
OFRD\train\image_data\1620497409031.png,OFRD\train\gt_image\1620497409031_fillcolor.png
OFRD\train\image_data\1623724433901.png,OFRD\train\gt_image\1623724433901_fillcolor.png
OFRD\train\image_data\1623724440045.png,OFRD\train\gt_image\1623724440045_fillcolor.png
OFRD\train\image_data\1620330587014.png,OFRD\train\gt_image\1620330587014_fillcolor.png
OFRD\train\image_data\1623697265446.png,OFRD\train\gt_image\1623697265446_fillcolor.png
OFRD\train\image_data\1623734212484.png,OFRD\train\gt_image\1623734212484_fillcolor.png
OFRD\train\image_data\1623724462762.png,OFRD\train\gt_image\1623724462762_fillcolor.png
OFRD\train\image_data\1623390680144.png,OFRD\train\gt_image\1623390680144_fillcolor.png
OFRD\train\image_data\1623171117515.png,OFRD\train\gt_image\1623171117515_fillcolor.png
OFRD\train\image_data\1623724432506.png,OFRD\train\gt_image\1623724432506_fillcolor.png
OFRD\train\image_data\1623724439340.png,OFRD\train\gt_image\1623724439340_fillcolor.png
OFRD\train\image_data\1623724475302.png,OFRD\train\gt_image\1623724475302_fillcolor.png
OFRD\train\image_data\1623433547434.png,OFRD\train\gt_image\1623433547434_fillcolor.png
OFRD\train\image_data\1620330624119.png,OFRD\train\gt_image\1620330624119_fillcolor.png
OFRD\train\image_data\1620497397096.png,OFRD\train\gt_image\1620497397096_fillcolor.png
OFRD\train\image_data\1623433565900.png,OFRD\train\gt_image\1623433565900_fillcolor.png
OFRD\train\image_data\1623722203717.png,OFRD\train\gt_image\1623722203717_fillcolor.png
OFRD\train\image_data\1623697238766.png,OFRD\train\gt_image\1623697238766_fillcolor.png
OFRD\train\image_data\1623697216267.png,OFRD\train\gt_image\1623697216267_fillcolor.png
OFRD\train\image_data\1623697238241.png,OFRD\train\gt_image\1623697238241_fillcolor.png
OFRD\train\image_data\1620330627343.png,OFRD\train\gt_image\1620330627343_fillcolor.png
OFRD\train\image_data\1623724465947.png,OFRD\train\gt_image\1623724465947_fillcolor.png
OFRD\train\image_data\1623722216862.png,OFRD\train\gt_image\1623722216862_fillcolor.png
OFRD\train\image_data\1623390602567.png,OFRD\train\gt_image\1623390602567_fillcolor.png
OFRD\train\image_data\1623722219023.png,OFRD\train\gt_image\1623722219023_fillcolor.png
OFRD\train\image_data\1623390583239.png,OFRD\train\gt_image\1623390583239_fillcolor.png
OFRD\train\image_data\1623697219289.png,OFRD\train\gt_image\1623697219289_fillcolor.png
OFRD\train\image_data\1623697240961.png,OFRD\train\gt_image\1623697240961_fillcolor.png
OFRD\train\image_data\1620373633480.png,OFRD\train\gt_image\1620373633480_fillcolor.png
OFRD\train\image_data\1623433532930.png,OFRD\train\gt_image\1623433532930_fillcolor.png
